,control_normal,test_effect_normal,test_no_effect,test_uniform,test_exponential
23,-0.2818663241990137,10.240485135813007,-1.97328635055871,0.1903669234822969,0.04793989154452429
24,-0.6701655635673085,10.744029485072412,0.3652717166993027,0.7135845636136842,0.0872314684139168
25,1.2634168785012652,10.752859895461953,0.30671083156121176,0.7820686238041674,0.7120033696481002
26,-1.561328351890962,10.078579855191508,-1.1177370974369705,0.5564405846626318,4.3505948990470635
27,0.6090542589912101,10.940589248178183,1.0476668553018103,0.7049989323036678,0.1690019853599454
28,-0.3582142660831355,9.508513169507914,-0.09305475848220018,0.045127610794674644,1.3787280366140529
29,0.6898643308922624,8.410855814919273,0.4342587968251288,0.35165711641055286,0.946569912463147
30,-1.4110283034058684,8.762551246856674,-0.38472955293702116,0.07432336820801388,0.5378668311260165
31,-0.546623779375599,9.493558014681646,0.5676536648105598,0.10512348639626157,1.479977331207026
32,-0.694407551167224,10.407603745547684,1.0165406109198774,0.6193234453876455,0.9139885619880224
33,-0.5028552892519831,10.15237205596231,-0.2743923083327731,0.24870513777039582,0.18476701021098163
34,2.3740284241189222,9.687592205023783,0.9365001713591362,0.7482219168354993,1.033309048482037
35,0.2220819949705054,10.019274876091798,-0.6412769710807396,0.6786358709796091,0.050216717226869836
36,-0.13216011323674254,10.4784562415025,1.3725192797770491,0.35502491085381904,0.1982167623468722
37,0.4596331208607482,9.848521348853316,0.20434930270692936,0.9138652079865891,0.2197547393801392
38,0.7078886309460685,10.097178530360605,1.017730549105098,0.24627725378755716,0.4528247104687951
39,-0.27066044467051625,10.882353251773088,-0.32213443835016775,0.6881753233904836,2.349852611725559
40,0.2811687151020553,9.25347037429939,0.7215489188686276,0.0779686536199643,3.8516487676596047
41,-0.07760495416118615,10.706198026790382,0.14848090170555253,0.6916888282630349,0.0726174949567871
42,-1.8778133284301055,10.26176194942307,-0.5785926806857701,0.7923395348402841,0.9063206374701495
43,0.3376784673733587,9.445362422483335,0.620401940526468,0.26334228362203715,2.5073275677737548
44,-1.1505762293478576,9.188682117546488,-0.7042584520540933,0.04435612372936504,2.872241859918205
45,0.6698542103045749,8.550578151576914,0.12512558502865564,0.9817848565344194,0.6075300889015034
46,2.4804476882617372,8.914935314996415,0.047358935935097816,0.306650951608074,0.31889185936227993
47,-2.383742979081935,12.939704050073876,1.8620933548167584,0.2991138220444326,0.39873328696859
48,-0.04948763911545856,9.151017793144957,-1.4827199633918249,0.7934301337082414,0.2055766545867876
49,0.254290223828604,11.368105252143295,1.081711590085407,0.40824193113556007,1.5892249604061037
50,-1.465264941202678,9.300000390490768,-0.5044672559651977,0.9486594755424849,0.09086023892606744
51,1.6879749463492524,8.35944105429131,-0.34773736205553585,0.2412167962046946,0.19756230275672648
52,-0.6111080013504588,9.439156939286965,-0.36673896316006493,0.25476414508218526,1.446388667341059
53,-0.8557134231126449,10.574181467240397,0.6671958460556628,0.7913696192038793,2.0445612466089718
54,0.32900839066166865,10.654650614778548,0.07003255356671836,0.8402963775652541,0.4597264231025769
55,0.22631651335240338,10.736879867871208,0.13559476214635094,0.763670701027497,0.49820799945826555
56,-0.3740294459536003,10.8742125908109,-0.6307097295955568,0.27135516060759735,6.452103173366921
57,-0.26899251807880703,10.219059168745162,-0.016247038457681662,0.9441195370082566,0.09939704715011764
58,0.8154889491740109,10.910509011914957,1.253609951208873,0.8318234327933643,0.23869841620426088
59,0.8612339802373883,9.804259179630591,-0.12773224753827886,0.06572255772121383,1.5240864003398993
60,-0.20493857246957653,7.97608354622719,0.29738087649326556,0.6943905518590999,0.5513619500315006
61,1.4470564423994285,8.979217754517945,0.30983840621120656,0.08865533386447466,0.7639656897535577
62,-0.6321018800065984,10.170817160710575,-0.7909341928526074,0.2658055444383731,1.1929811298671995
63,1.771817863003203,9.611242947382891,0.11462524887827452,0.8512488502113137,0.3888043056013767
64,-1.487379000977881,9.726919926009778,-0.48489023178319035,0.7222506177754329,0.8596164586139147
65,0.12243342130348367,9.410692048331713,-0.2902916882171004,0.1999450535640367,1.2386813791400988
66,0.017596434536662466,11.34695933623433,-0.28512129260999564,0.4421464081389568,7.0616539659179685
67,0.70501422479121,8.705339245991599,-1.4986875883588033,0.7574386155593393,1.705025701936143
68,-0.44033948523123545,9.363957621352721,0.42816527702221335,0.10502291968459498,0.7463194522134584
69,0.1348606623613038,9.809606278677757,-0.9193142045438877,0.7972756011726816,0.3589517548692117
70,0.2548953615718278,10.376183715230052,-0.19249308338837579,0.8086270991526772,1.4522911886448349
71,-2.1262625508670663,12.170521111896683,-0.9677862341364015,0.4122170724465597,1.6937455864125797
72,-0.8646835247484191,10.596227830788408,0.8858100274834555,0.22622317727901253,0.0372567043119811
73,0.38686189339332305,10.140028133015546,-0.9243143605626088,0.23752786627221323,1.2844298830166012
74,1.5625016885361864,12.030419490344741,-0.5890129398659198,0.15870834128312528,0.1843792591494947
75,-0.3646179153721833,10.668823031995013,1.4717898274408054,0.08239806833531349,0.2744557035582373
76,0.45200428080201194,9.539067618327179,2.44256623863563,0.8960417095366852,0.30404825647091793
77,0.5823418099623698,10.118133837489015,-1.483571629699381,0.2235726110096845,1.5790030577478025
78,1.2707192042818451,10.560362058804616,-1.206690934296103,0.058157289206368534,1.7460808626199285
79,-0.44203468132601986,8.356246540723351,1.1573680215515854,0.8228585108984032,1.6814458418007883
80,2.0215306937808997,11.514507434365319,0.011273608650583586,0.02667001903039501,4.0448015833521005
81,-0.2915071259834244,13.02732606028569,-0.26018394064712685,0.9685327575371662,1.6190622367974121
82,0.25989648321064884,12.276337122510599,-0.6512772352460433,0.9970344393557454,2.24307332965282
83,0.03042956689978522,9.892672985865651,-0.33183676059853057,0.5420668803830607,0.7446387096787813
84,-0.5919924587607966,9.417076012439473,-0.7921837374063523,0.5426886757715353,2.316136101447782
85,0.4813750381478424,9.683883583434826,-0.951417800477656,0.9498235735701035,0.055692746941413164
86,0.3737096036538651,9.879052296654963,-0.5823370253672452,0.5708750116284995,1.2883923157622097
87,-0.7520417284247409,10.5730173117877,-0.30367531500809974,0.6315379976990982,1.0294907871860366
88,1.5797792548162135,10.269871464609343,-1.061165984902533,0.08380894228336733,2.2832730382947184
89,0.7495546087690975,10.864912321648463,1.8517141690290633,0.304894331436356,3.9257116417783857
90,1.3407253093088523,11.67508843140381,1.5290182316908911,0.47309722754594397,1.3197147600475474
91,0.6599748086516077,10.269304890262122,0.3050603937672349,0.6226059230174777,0.5809750866995019
92,-0.2703505913484698,8.477795915775848,-0.7136405390727862,0.03596566440562743,0.1299336585217709
93,-0.20505076523152999,11.80581367827515,1.6896405663132057,0.7718943392990161,0.12212966140408271
94,0.6092825497689984,10.08244173874518,-0.5989949588521545,0.2862149327496626,1.5621969003485274
95,0.2959384960075059,10.656148326028907,1.087503354958083,0.4446555912341753,1.5898288794954425
96,0.9485838893583388,10.978995188730611,-1.4576872052213512,0.29761939868783527,1.6346082694068307
97,0.08825054541509589,11.004549999537456,1.0061890311402157,0.6894216449111281,0.6231622393024367
98,-0.725142226350179,11.942441331375889,0.5208104058869186,0.5236421683434643,0.053336668878590086
99,2.17808063895857,10.466404248731308,0.9587908316481364,0.3721645460998072,0.5919980824230956
100,0.7396200327104426,11.129180149609997,0.030433058540663676,0.5149929162661313,2.4135573443639338
101,-0.5250380020094552,8.877713124294257,0.4947431553616261,0.7390799580300246,0.08607075833161532
102,0.009602105551495967,10.140209654836722,-0.5343903771427695,0.9565913319067328,1.7901185030153253
103,-0.2719369392577618,10.269482894602078,1.7027649602245043,0.5830795337545757,0.8268228440409069
104,-0.3670894131986783,11.372082129227595,-0.31495310827470857,0.2092315700996843,0.2416973259706408
105,0.996981887155224,10.52981834411476,-0.11343911601114798,0.39760842994595214,1.7338013661274598
106,0.40519782225880385,8.488332931954272,0.1585704155522913,0.5471306838882001,0.3803483045700812
107,-1.1368725541490374,11.232789605783042,-0.239136890595011,0.506027409526636,0.22781279522628176
108,-0.11056324629305568,9.683959123394402,0.5330212044905048,0.9826924006851234,1.001884364551663
109,0.23731005696721477,9.722984165158735,1.1695289500720727,0.12343403299652911,0.6549449312402361
110,-0.2853655048463206,9.068215731950778,-1.2320787123915287,0.3102892599841163,1.2914083975811985
111,0.7231214459307355,9.861346735246752,-0.6834020042791493,0.03620306047580213,0.6527720089405797
112,1.023783147264985,10.774805472534487,-0.363982059958854,0.16012397824298252,0.6243377569488001
113,-0.7054921928972735,11.886182548007733,0.1594882269829938,0.6375053398292114,0.4391574393184125
114,1.8903797292769229,10.649743692833127,-0.3310314229816008,0.060461266088347454,1.3714891805191691
115,-2.0162583969262906,11.612679539226022,1.2943555970127747,0.07839281057016012,0.1285932819228471
116,0.36476825289640574,10.94375811152084,0.5662112514875183,0.4531523204908058,0.4212464481890381
117,-0.30961927141453127,10.272214191613376,0.596204183723524,0.11206996035840722,0.01105077299614794
118,0.04928675422387339,11.08174402088811,-0.4635643578493834,0.21281347992844935,4.0904989857715215
119,0.12043512795930218,8.840597832019913,-0.20102817779835108,0.7841349118033749,1.2966824569439974
120,-1.9589282115596685,11.484140271649142,-0.25601079344357464,0.3503566842015272,1.5381564919815034
121,0.6868444942040963,9.651930479544324,0.47233745781646513,0.9452669825396367,0.31036674875191145
122,-0.5115630235280345,10.12499093652413,0.07543587951167258,0.1197330991148946,0.23739779663323984
123,-0.9899633333306171,9.691656748574788,0.8708263560545539,0.9502502359805787,1.0884207829498507
124,0.7261978055491349,8.569350664743691,0.8819706244242183,0.6256615658997763,0.4410494998694573
125,1.7191454454015538,9.585821810686747,-0.4959463192326753,0.18237373940553459,0.9149723793109097
126,0.052564875836517255,10.786173125280198,-0.4420493968618831,0.9924825144047683,1.603917052460039
127,-1.3710041393837993,10.930492740304803,-0.4863382486407627,0.43975023323170737,2.0478809735102494
128,-0.24410749143924493,10.498211098834116,1.3264101030450042,0.2928675838510899,0.9808721322821159
129,0.6732823538182254,10.657515115287286,1.0784304005391088,0.8225294089033768,1.095043568493092
130,-0.10680871762131612,10.53173251887367,0.42491115365594784,0.2440433518829609,3.1066041579514088
131,0.6426874207284021,10.137021767682533,1.4478028771694558,0.25892228141467366,0.7024097822006854
132,1.9543594826338302,11.194015008794802,-1.1678770652079262,0.03814815653633741,0.5873061470146625
133,-0.6837780984809138,8.872271328413975,1.3143882738295585,0.5269149484168104,0.21555856760206427
134,-1.0969475521157281,8.226242829585814,-2.174326772554079,0.22270111995712405,0.21201110165050294
135,0.8565607039042996,8.549803077160506,-0.01953586611478379,0.5911935998975032,0.21408152559309898
136,-1.1495695858348018,9.878627351769751,-1.6696745742691355,0.7626786275918459,2.989352589222975
137,1.8970528516112262,11.892701995352002,0.06478468332585638,0.3644093129568028,0.009727201403281873
138,-0.22826284264567864,8.627112990979644,-3.069211647373594,0.11304166002158178,0.27784687213715564
139,-0.9193569213063328,11.675133355929812,0.18852390988263867,0.8138073876260847,0.5446123782089506
140,0.8576630503629414,10.85109591753644,1.1467417749957982,0.6798578239028611,0.1278206590587946
141,2.5251182946753477,9.743943886969232,1.3796702091360908,0.28588041144861787,1.9992467277178039
142,0.6432464054566407,8.704933787371283,-1.9845355740042507,0.24980757707490564,0.6690940730215915
143,-0.08523331394543746,10.58881402984689,-1.4649700715430787,0.3316944795911979,0.2898966751191376
144,1.6666049409375319,8.990982200687345,1.4797167355132295,0.9224904504963833,0.12407006368700829
145,1.3976707226916307,9.79405807852908,0.3504583111751295,0.05000353767635202,1.9966164947475131
146,0.4343520578020372,9.745923294815631,-0.36944549491217316,0.4089423570770975,0.12346310934945401
147,-0.6540088662530246,12.362122040281559,-1.2242742697406972,0.6681235819147749,0.6764261655554737
148,-0.2468096237511598,8.468091345425453,1.135210213269068,0.32013749049910367,0.8580471365022978
149,-0.384492048177445,10.690360186202346,-0.7488003063853456,0.019705337391934585,0.026949618531118304
150,0.06992233166597263,10.017169492686275,0.48611670745507485,0.39118985026431563,0.33801937779611796
151,-1.8757369324541833,9.906402743019921,1.9118933329077117,0.8959465048200189,2.2045856786063367
152,-0.6903678512063068,11.26319860817674,-0.4656764148595044,0.27122533551938954,0.3622449004720707
153,-1.429713289753412,8.148716289147,-0.3483670669221673,0.14402126521968395,1.1642246826677394
154,1.0811766104762985,9.4956505505734,-1.8856068703606104,0.20947652528309368,1.7474119988808152
155,0.3275580713681724,8.466559983018737,-0.4159965429609797,0.05478273429862801,1.3171707822705583
156,-0.48061947630685364,11.214414485088826,0.19175193094107668,0.525335017813659,0.004723472390875992
157,-0.111644276132419,10.142287403760431,1.8445388018285336,0.4767543659318839,1.5361865437585165
158,-1.851116228725873,9.465089431165827,0.4793986668595269,0.670549933272365,0.1345494600294114
159,0.9169427461013681,7.989883574132924,0.01585750713126984,0.48118350453881065,0.9144848874233872
160,-0.39017763913940706,9.559125187390686,-1.0747217246802736,0.5566175271419895,1.373104580477412
161,1.061175013863949,10.704858768475486,0.653264594784609,0.8650031064106031,0.5480789274562421
162,-0.025692208841027474,9.892395758593768,-0.6987043610432565,0.8932356270639724,0.5498236828594322
163,1.3841236841851317,9.08613427812802,-0.541674536511635,0.744984912180502,0.8187525261144686
164,0.007937174849867095,9.585826453680866,-0.640440545397908,0.5836289755304077,1.070009743758801
165,0.9377806316104844,11.67914762745542,2.351513327035671,0.6687387686043857,3.42077815232225
166,-0.969817816061035,9.64272503960457,-0.6084613441800727,0.9835976289835437,1.4837175755215892
167,-0.35888651973991537,11.162787289874247,-0.6174798082021841,0.15855973201247853,0.04082495443898511
168,0.9977679373430857,7.793192149751086,0.3239736587945644,0.5199923696168849,0.5297408365969516
169,-0.08733504758297762,9.893050581417134,-0.01617751551103915,0.9123181114033596,3.131147198898803
170,-1.9706849265804929,9.501636085741316,0.42978723155834025,0.7519783001761764,0.084850906312557
171,-0.17786895483699158,9.744665106324451,0.49033227627167303,0.3912277576928527,1.6317379795703486
172,-0.24505115880426753,10.203832254779078,-1.0286477308681814,0.4472735592054725,0.7660749992303398
173,0.9675505776593474,12.028910545783958,1.6582503066643233,0.14823183873045342,4.300335922120725
174,0.7820803411602419,9.494953782092379,0.4843246851212181,0.012089571053075399,0.9941234768898737
175,-0.7805371911508903,10.711873869329311,0.7335907721355249,0.4360198393083826,2.027403193415805
176,-2.566217265965591,10.617022458072201,-0.3267622693240414,0.30177218020009244,1.0361904795314536
177,1.2086455627304262,11.985431310654597,0.11686306811557391,0.9628912699362484,0.4496672837718445
178,-0.1496588450797473,10.710597174973683,0.04173791619542488,0.9790018771057069,4.936429938360096
179,1.528354089563655,9.035581749426157,0.7708220315575697,0.9912434252416902,1.4416948240066016
180,-1.2249506006030202,7.764775948843471,-1.370925954498033,0.4217915702065874,1.4522316168780327
181,0.44670807622700315,7.770439493421249,-0.025000347880577506,0.1963333476891964,0.6975515371103448
182,1.1094374055770528,10.812250319238673,0.9103072721732852,0.8439333817029459,0.8286912485782952
183,0.7421077886478947,11.322074524558069,0.8233046143464812,0.1746790978601357,2.7024968502843385
184,0.3774580925533063,9.16404823555312,-0.5640324728601405,0.7063208579861462,2.4983710937784154
185,-0.7941980143500967,11.59046122358961,0.09097948331022376,0.9393793996723354,0.8960990157789662
186,-0.2538440641921579,9.92145134952915,0.3306412038605954,0.6442130374165215,0.11147361031555485
187,-0.5751624823075082,10.545359701640207,-1.2373324914079524,0.8618936424081087,1.3865449539633175
188,-0.528271155426515,10.677673673593151,-0.13736998583313156,0.22773205314509348,0.008608502086273508
189,-0.6147376008830456,9.268762975186078,-2.267385638946198,0.33148912282871457,0.10605979337363906
190,0.03406825114276386,10.03252006959263,1.4248557125574284,0.008157939986604301,0.9854123296507509
191,-0.07988118862638177,11.107843073009004,0.2870587879501987,0.5637311520684986,0.09795532907500976
192,-0.5503543322215431,9.268816349204918,-1.0086864642161377,0.5030313132385325,1.2516594285937697
193,1.1343713356310774,9.08503088686894,-0.454340209921217,0.012459401330187525,1.0391109273253392
194,0.6914976555571133,9.619822571545319,-0.4068690454568624,0.33967744356555685,0.013376866499309291
195,-0.10728497254555246,10.886843243838921,2.0143478088023645,0.16396697096401514,0.394973434275488
196,-0.9077066667355288,9.758095816403303,1.6583201519581623,0.2393741619237647,1.174709995677109
197,-0.27926897350284297,9.558148524400833,-0.4828554411731065,0.556129374252717,1.479785801200256
198,0.5827040833390299,10.474905003328077,-0.716726634337399,0.19900217979212564,0.3952138085361501
199,-0.2250669058431399,10.611705309714964,0.11399045863873762,0.46968123302329245,1.273293123327618
200,-0.9237713158015636,9.826672456024442,1.8590912637693255,0.8738538992302546,0.5088315453568948
201,-0.16725834321851987,9.936693834450184,-1.250269082376039,0.8503786567745826,1.853446114644812
202,-0.22971883384053066,10.773469366243594,-0.2655030704890241,0.3964085665137692,0.1297068230777656
203,-0.7672279611236024,8.634967761297787,0.35111772801821534,0.8663452401092886,1.1587871395472162
204,-1.8237867420093103,10.024552772090622,-1.761884402262356,0.48171587728211485,4.460526833008158
205,0.5034391082285186,7.160328715459789,-1.8730209166239256,0.3472968807707588,1.9752197451778313
206,-1.6182667956722956,10.588715046929687,-0.8506938285236236,0.47392518538598005,0.23183421621283007
207,0.3763676719453676,11.388926466866412,-0.16527974004266205,0.659811316175438,0.9845057521280429
208,0.4000448993934942,10.033696046104426,0.8793177543370903,0.3870208063189171,0.7894197215774246
209,-0.41329025538576813,9.116659309674183,0.4100108294016829,0.9326208019048906,0.3929018670079516
210,-0.44590817756914114,9.532043629032486,0.2007931689742544,0.6071518203935454,1.4464187542933282
211,0.5331742139951178,9.866023453788122,-0.08212530470862202,0.9966825634586836,4.0272026905577
212,-0.8327392167039899,11.425065384018492,1.3883782293073836,0.8847976361644563,0.2731876185790245
213,-0.603262885571781,9.14849317651709,0.3997446631791865,0.3220137318035462,0.7294082409698777
214,-0.7329202809130352,10.174700855924062,-0.6711707554011861,0.6799350736129625,0.013530385213762524
215,0.8327691883809875,10.80487184350815,0.6750898922677244,0.6177792349322252,1.0165991072798133
216,0.7913747204740244,10.742613235934728,-0.36213035577397407,0.9066660994723323,0.011032337749012789
217,-0.05476938597613007,10.288762813996739,1.1268092049531,0.288160309487024,1.5557896374005549
218,-1.3384340344307515,10.092882058845465,-0.3489365889139401,0.22793344284572548,0.16211484607683424
219,-1.4854267329898665,8.60702566488406,0.9622945280409477,0.908135018306723,1.0394596450482303
220,-2.0470246622230808,11.345235031291734,1.1840478253656757,0.9761759091099746,1.0972520141462014
221,-0.1458364128945403,10.597016672222862,0.845516968257901,0.8430513748205394,0.7012569135427995
222,1.0915989946467388,8.359313352776809,-0.12166187695931982,0.9889776035088489,0.2843035196224678
223,-1.1358453363247516,9.550135863701701,-0.015779921338093795,0.7057028793982738,2.500315350433858
224,1.1082851081609197,9.832672169054607,-1.478102382443781,0.9146067773677296,0.7175257561512729
225,0.4826368516869017,10.645414503625283,-0.8079740663765015,0.14462832397082737,0.3587169104169731
226,0.6632083860405377,11.022890377961,-1.022016005233607,0.45661725344896076,0.0868786180381708
227,1.2679678157701495,9.1010692426118,0.5005195951087823,0.7713839921961039,0.6109325325190287
228,-0.6521704325010407,9.660980999638944,-1.0565335902855666,0.7922598217791386,0.9600709852918894
229,0.7655293976256855,9.076225689875773,-0.9006183691874998,0.3000497724555371,0.8951719812923017
230,0.4209162836893404,8.228490871040458,-0.5885223045024155,0.5771100472220332,0.4154545213732482
231,0.004703038482405998,10.733438555120319,-1.301360801069977,0.6521076925708431,1.4771481764765404
232,0.192330901143274,10.165889349931483,0.06691348612932022,0.32728972580700966,0.5620315268525413
233,0.21244510393257518,9.032714223933217,-0.6451680360157526,0.18654002180021156,0.7395906639974295
234,-0.47029620890056834,10.977059127540297,-0.8566471677129444,0.6206310091446685,1.857572854388171
235,0.4541735060355068,9.991707209739902,0.18254250429077223,0.09143107895926683,0.4437153709212834
236,0.38099933080690596,10.02357325530078,-0.44634715593369517,0.7250508352053213,1.3944777633018968
237,-0.32752095336064874,10.240848747818807,-0.49973482222221394,0.1353586113102151,0.33914568717384624
238,1.159515323911876,9.743144028230866,0.23812855915887754,0.04387773913627846,0.16362693231241493
239,1.4021228758647257,11.683172891095886,-0.7369519962571598,0.886462827062705,2.9148337492110734
240,-0.43148038849219217,9.869632879162772,0.921956286307949,0.7444954359104288,0.013226845458183723
241,0.9729224219275738,10.978437614690513,-0.14084553753838683,0.008126819445897104,0.8684681960915505
242,-1.7591670257216963,10.391078017817703,-0.6209063790609728,0.35445664911867025,0.9449717868531481
243,0.503368438296331,11.095172958757193,1.5600658219985495,0.4804461665959856,0.02621898898944818
244,-1.0379336588281327,11.965717368773525,-0.22414003302817076,0.7919727348722784,0.8097780716483014
245,-0.8093936064216395,9.211239338309802,0.7024242411791946,0.10807900642394608,0.4304970961925339
246,0.49097526001802755,10.601150287809237,-0.8980255477463888,0.8879326101632236,0.13748703387145966
247,-0.4118367533706067,11.097533001854684,-0.6698999200746539,0.5466273016314922,1.350306621901812
248,-0.9395629378385568,10.060146622634429,1.28357845431571,0.13809134420369584,0.26584985993368454
249,1.7601117193195606,10.057077228366817,1.2839599591363882,0.4234124465505952,0.3386407027533243
250,0.9506953413491726,9.03799300928748,0.21796717764792004,0.9230717042370646,0.9120306208766558
251,-0.14506054015793335,11.006892013077819,0.23283124815926268,0.6485743290367462,1.0973798237242727
252,-1.0745550165723154,8.926223196510843,1.806276393226776,0.38578887323705613,0.6333497879199111
253,-0.12390078390348512,10.363753961107511,-0.8199586866729264,0.5777694875061569,0.2139470024326202
254,1.2147514698606654,10.352902507847226,1.7099999299237572,0.4374525206819395,1.2917032901299679
255,1.383146647293605,10.429456628542178,1.0526062987944114,0.1701791763723025,0.3144602868260671
256,0.920036489279056,10.582955555300037,-0.5179980294752126,0.003874553633747113,1.9177292157793342
257,-0.7551811415042612,9.495548188397235,-0.7457670776766471,0.1513094995093467,0.16314675493320432
258,-0.12681562121143924,9.19832115410396,0.17028957185972973,0.0867827844257204,0.07672317082198354
259,-0.2824465755254833,10.728379340173873,0.6557146127011038,0.547076113403641,0.2376275308517375
260,0.3018568144020108,8.74218335485206,0.4916176501259429,0.14151822709479867,0.7639276307163512
261,-0.7377226994743405,10.963274911055883,-0.8474402168158104,0.266715603373038,0.787140040414752
262,2.3435675866833074,9.081790156336197,0.43328901781943124,0.9283396911807859,1.3966004240511412
263,-0.07526209540733883,10.091953030300823,-0.4066381291972319,0.13975440296544794,1.1234237497184507
264,-0.05814882964574817,11.145436310500735,-1.1019142049417177,0.31541623939709496,1.3806115694331598
265,-2.328356266724211,9.041572947138587,-0.12748669533625506,0.6550959970203147,0.44434776317191677
266,1.4098493334948599,9.735111249652103,-0.36948761042835904,0.3016634794750048,0.448641942334899
267,-0.8704312664931352,11.119060962372922,-1.6840075004514838,0.8407711823144053,0.519203873909787
268,0.416780897108514,11.357157848564402,1.0332344400078495,0.25128911794448094,2.4157424837640407
269,1.040045685155521,10.24389712914105,1.0035199633227232,0.031402388980054874,3.7217596663136248
270,0.22150440017534231,10.455759400149748,-0.5079802119109958,0.36360581356615274,0.10226582231794673
271,-0.7299310334940209,10.038217898894297,-1.0846621306191175,0.3182479692246408,1.5426478650769593
272,-0.9884622840973054,8.745362472130525,0.7804654296983763,0.8166873508462729,0.6707334083894806
273,0.1197730856908604,8.832501975522538,0.12416650047262623,0.20006555869153742,1.6808466745173807
274,0.14332275152036086,9.381270002802644,-0.7976751951593251,0.5087740834654231,0.6214248711534192
275,-0.4004442519781375,8.968904861794089,0.18000776589121997,0.17955279577798644,0.3555028378770807
276,0.8412912005052238,10.29956564870026,0.3089627136955541,0.6848054685480909,1.001833337971865
277,1.5835758618118436,10.636512750377126,-0.8934471096066033,0.9908311528854876,0.805609923871345
278,-0.5124119960207157,8.577970058063714,-2.015663686536351,0.5753891064133642,0.1450470277436851
279,0.04885353194303939,10.021153667701933,-1.0183960457335226,0.39582091917980056,0.6357768597597869
280,-0.7160987946507881,11.083699518008455,0.47530004888561983,0.5112909451492605,1.0581328901828844
281,0.22780154814012846,10.651597845080298,-0.8965015266210682,0.7071592912009944,0.16756989099818775
282,-1.0922861979951335,9.533115938258787,-0.021858006449603007,0.40105213770327797,0.649303712954104
283,-0.13658184802615816,12.201112911589453,0.4245238138440717,0.40838382887100366,0.3592508149351178
284,-0.37707610992726187,10.679168352404357,0.41843333532780164,0.14527774250787917,0.74700050516751
285,0.781534368409637,9.784701998865978,-0.7223037293327308,0.6841648184227597,0.21388733433006485
286,-0.8691435793800922,11.371956082155991,0.7891992048076043,0.20016331942890675,2.3722692150609177
287,0.8289272013633022,9.55826829835471,-0.8981047470403384,0.6922530899439746,2.4101911100410414
288,-1.7623763031483954,9.22501831119395,0.5846162687693762,0.14736490551890746,0.48806374285040793
289,1.1634303763355551,7.547312906288976,0.6274436486649816,0.5530242241558216,0.13220066174283657
290,-1.8484163613624616,10.836828197978825,-0.1530623553455438,0.35275771870240624,0.4664781019513325
291,-1.5771255147918863,11.263519255663256,-0.6473585334640122,0.803419349569562,0.6586442858639052
292,0.2791232023869184,11.746410694715127,-0.5624291170393508,0.866711245066883,1.3701949853765185
293,-0.013519331743047949,10.398937625403763,1.5913262152360956,0.736034900660021,0.42363716589028516
294,-1.1418941078963865,9.396436207464063,0.5681870143004646,0.078157797934436,0.899250297787054
295,0.9880874565113714,10.283961542597511,-1.2716879717637912,0.986596717963698,0.2968080371038242
296,0.2193344465753272,10.976227066610909,0.7594868131545844,0.3419607731883909,1.4320059928377833
297,0.36859157179959434,9.702121259924127,-1.0039119147251927,0.6255093762761392,0.10658349341743752
298,-1.1901367219769308,9.710786491644498,1.1559414294708041,0.3535908617772371,0.5741649803820711
